sowid	cg	nba	parity	nbd	sire	dam	farm	yearmo
985152001181745	62200806	12	3	0	103086	985152000856757	62	200806
985152001181745	62200810	10	4	0	103086	985152000856757	62	200810
985152001181750	62200708	11	1	2	103086	985120025398712	62	200708
985152001181750	62200801	1	2	0	103086	985120025398712	62	200801
985152001181750	62200806	13	3	2	103086	985120025398712	62	200806
985152001181802	62200702	10	1	0	093289	985120025881511	62	200702
985152001181808	62200702	11	1	0	103086	985120025874515	62	200702
985152001181808	62200707	8	2	1	103086	985120025874515	62	200707
985152001181809	62200702	11	1	2	128545	985120026339293	62	200702
985152001181809	62200707	8	2	2	128545	985120026339293	62	200707
985152001181811	62200702	12	1	0	103086	985152000856826	62	200702
985152001181811	62200707	11	2	0	103086	985152000856826	62	200707
985152001181811	62200712	8	3	1	103086	985152000856826	62	200712
985152001181812	62200703	11	1	0	103086	985120026639368	62	200703
985152001181812	62200707	7	2	0	103086	985120026639368	62	200707
985152001181813	62200702	11	1	1	128545	985120025832167	62	200702
985152001181813	62200707	7	2	2	128545	985120025832167	62	200707
985152001181815	62200702	14	1	1	126612	985120026645884	62	200702
985152001181815	62200707	3	2	0	126612	985120026645884	62	200707
985152001181815	62200711	9	3	1	126612	985120026645884	62	200711
985152001181819	62200702	8	1	2	101210	985120026641632	62	200702
985152001181819	62200707	11	2	0	101210	985120026641632	62	200707
985152001181822	62200702	13	1	0	128717	985152001182338	62	200702
985152001181822	62200707	12	2	0	128717	985152001182338	62	200707
985152001181828	62200703	11	1	0	123550	985120025611154	62	200703
985152001181828	62200708	2	2	0	123550	985120025611154	62	200708
985152001181836	62200703	10	1	3	128717	985152000271808	62	200703
985152001181836	62200708	13	2	1	128717	985152000271808	62	200708
985152001181836	62200712	11	3	1	128717	985152000271808	62	200712
985152001181840	62200703	13	1	0	103086	985120026639368	62	200703
985152001181840	62200707	12	2	0	103086	985120026639368	62	200707
985152001181840	62200712	12	3	0	103086	985120026639368	62	200712
985152001181841	62200707	6	1	1	127038	985120025853109	62	200707
985152001181842	62200704	11	1	0	103086	985120026338651	62	200704
985152001181842	62200708	13	2	0	103086	985120026338651	62	200708
985152001181847	62200703	9	1	0	126612	985152000272330	62	200703
985152001181849	62200703	8	1	0	131036	985120026643550	62	200703
985152001181849	62200708	12	2	0	131036	985120026643550	62	200708
985152001181951	62200701	6	1	0	043312	985120025790540	62	200701
985152001181952	62200612	9	1	0	123268	985120025621797	62	200612
985152001181952	62200705	8	2	0	123268	985120025621797	62	200705
985152001181952	62200710	7	3	0	123268	985120025621797	62	200710
985152001181952	62200803	11	4	0	123268	985120025621797	62	200803
985152001181956	62200612	5	1	2	043669	985120026640655	62	200612
985152001181961	62200510	10	1	1	013701	985120020554294	62	200510
985152001181961	62200603	9	2	0	013701	985120020554294	62	200603
985152001181961	62200608	10	3	0	013701	985120020554294	62	200608
985152001181961	62200701	13	4	0	013701	985120020554294	62	200701
985152001181962	62200607	9	1	0	098182	985120025878261	62	200607
985152001181965	62200612	8	1	2	103086	985152000856826	62	200612
985152001181970	62200701	4	1	2	128545	985152001181582	62	200701
985152001181971	62200701	13	1	2	036674	985120025398712	62	200701
985152001181971	62200706	14	2	0	036674	985120025398712	62	200706
985152001181972	62200612	13	1	0	019800	985120025961646	62	200612
985152001181972	62200706	12	2	0	019800	985120025961646	62	200706
985152001181973	62200612	12	1	0	128545	985120026613387	62	200612
985152001182126	62200603	11	1	1	011865	985120023252531	62	200603
985152001182126	62200607	6	2	0	011865	985120023252531	62	200607
985152001182126	62200701	9	3	0	011865	985120023252531	62	200701
985152001182132	62200706	9	1	5	123550	985120025997910	62	200706
985152001182140	62200706	11	1	1	101210	985120025829707	62	200706
985152001182140	62200710	12	2	0	101210	985120025829707	62	200710
985152001182140	62200803	7	3	0	101210	985120025829707	62	200803
985152001182141	62200706	13	1	1	126612	985120025871219	62	200706
985152001182148	62200706	2	1	6	131036	985120026312576	62	200706
985152001182149	62200706	9	1	2	174564	985152000272184	62	200706
985152001182150	62200705	5	1	1	123550	985120026341179	62	200705
985152001182266	62200701	12	1	0	103086	985120025620402	62	200701
985152001182266	62200706	14	2	0	103086	985120025620402	62	200706
985152001182266	62200711	13	3	0	103086	985120025620402	62	200711
985152001182271	62200701	12	1	0	126612	985120026645884	62	200701
985152001182271	62200706	12	2	0	126612	985120026645884	62	200706
985152001182272	62200701	11	1	1	019800	985120025999113	62	200701
985152001182272	62200706	13	2	0	019800	985120025999113	62	200706
985152001182272	62200711	13	3	0	019800	985120025999113	62	200711
985152001182273	62200701	4	1	0	098064	985152001181587	62	200701
985152001182273	62200706	10	2	2	098064	985152001181587	62	200706
985152001182302	62200702	13	1	1	103086	985120025844819	62	200702
985152001182308	62200703	15	1	0	103086	985120026644942	62	200703
985152001182308	62200708	14	2	1	103086	985120026644942	62	200708
985152001182308	62200801	6	3	0	103086	985120026644942	62	200801
985152001182310	62200702	11	1	1	123550	985120026637215	62	200702
985152001182314	62200702	10	1	1	123550	985120025838102	62	200702
985152001182320	62200703	8	1	0	128669	985120025996148	62	200703
985152001182320	62200707	10	2	0	128669	985120025996148	62	200707
985152001182327	62200704	12	1	0	019800	985120026487832	62	200704
985152001182327	62200711	4	2	0	019800	985120026487832	62	200711
985152001182328	62200706	9	1	1	101210	985120025829707	62	200706
985152001182338	62200508	10	1	1	011864	985120022798165	62	200508
985152001182338	62200602	9	2	0	011864	985120022798165	62	200602
985152001182338	62200607	11	3	1	011864	985120022798165	62	200607
985152001182338	62200612	10	4	0	011864	985120022798165	62	200612
985152001182338	62200704	10	5	0	011864	985120022798165	62	200704
985152001182347	62200704	8	1	0	131036	985120022789903	62	200704
985152001182347	62200709	8	2	0	131036	985120022789903	62	200709
985152001182353	62200701	12	1	0	101210	985120025829707	62	200701
985152001182353	62200706	13	2	2	101210	985120025829707	62	200706
985152001182353	62200711	4	3	1	101210	985120025829707	62	200711
985152001182356	62200701	14	1	0	101210	985120026641632	62	200701
985152001182365	62200702	9	1	1	043312	985120025790540	62	200702
985152001182365	62200706	13	2	1	043312	985120025790540	62	200706
985152001182430	62200703	7	1	0	103086	985120025844819	62	200703
985152001182430	62200707	11	2	1	103086	985120025844819	62	200707
985152001182430	62200712	11	3	1	103086	985120025844819	62	200712
985152001182431	62200703	13	1	0	098182	985120026636644	62	200703
985152001182436	62200703	12	1	0	128545	985120026634869	62	200703
985152001182436	62200708	16	2	2	128545	985120026634869	62	200708
985152001182445	62200703	15	1	0	098064	985120026345448	62	200703
985152001182445	62200708	12	2	0	098064	985120026345448	62	200708
985152001182445	62200801	10	3	1	098064	985120026345448	62	200801
985152001182447	62200703	10	1	0	128545	985120025959688	62	200703
985152001182447	62200708	10	2	1	128545	985120025959688	62	200708
985152001182448	62200703	14	1	0	128669	985120025996148	62	200703
985152001182448	62200710	10	2	0	128669	985120025996148	62	200710
985152001182449	62200703	9	1	0	103086	985152000271820	62	200703
985152001579278	62200706	14	1	3	128717	985120026641632	62	200706
985152001579280	62200707	8	1	2	252242	985152000271808	62	200707
985152001579280	62200711	8	2	0	252242	985152000271808	62	200711
985152001579285	62200707	15	1	0	255633	985152000272326	62	200707
985152001579287	62200707	8	1	0	174931	985152000272349	62	200707
985152001579291	62200707	8	1	0	128669	985120026523103	62	200707
985152001579291	62200711	8	2	1	128669	985120026523103	62	200711
985152001579291	62200804	13	3	0	128669	985120026523103	62	200804
985152001579293	62200707	12	1	2	103086	985152000271958	62	200707
985152001579297	62200706	9	1	2	123550	985120025799698	62	200706
985152001579303	62200704	10	1	0	128545	985120026652592	62	200704
985152001579303	62200708	12	2	0	128545	985120026652592	62	200708
985152001579306	62200704	9	1	0	123550	985152000271801	62	200704
985152001579306	62200708	9	2	2	123550	985152000271801	62	200708
985152001579309	62200704	12	1	2	019800	985120026487832	62	200704
985152001579315	62200704	13	1	0	103086	985120025956849	62	200704
985152001579318	62200704	2	1	1	098182	985152000272464	62	200704
985152001579319	62200704	6	1	0	103086	985120026340772	62	200704
985152001579321	62200704	5	1	2	103086	985120026491030	62	200704
985152001579321	62200710	3	2	2	103086	985120026491030	62	200710
985152001579325	62200707	13	1	1	101210	985120025829707	62	200707
985152001579325	62200711	10	2	0	101210	985120025829707	62	200711
985152001579501	62200706	8	1	0	252635	985152000272348	62	200706
985152001579502	62200705	13	1	0	131036	985120025860410	62	200705
985152001579502	62200710	11	2	1	131036	985120025860410	62	200710
985152001579504	62200705	8	1	3	103086	985120026340772	62	200705
985152001579504	62200710	9	2	0	103086	985120026340772	62	200710
985152001579504	62200803	14	3	0	103086	985120026340772	62	200803
985152001579504	62200808	8	4	0	103086	985120026340772	62	200808
985152001579505	62200705	12	1	0	036674	985120026645790	62	200705
985152001579508	62200705	10	1	1	128717	985120026635006	62	200705
985152001579509	62200705	14	1	0	103086	985152000271958	62	200705
985152001579509	62200710	13	2	1	103086	985152000271958	62	200710
985152001579509	62200803	14	3	0	103086	985152000271958	62	200803
985152001579509	62200808	15	4	0	103086	985152000271958	62	200808
985152001579509	62200812	13	5	0	103086	985152000271958	62	200812
985152001579512	62200705	10	1	1	123268	985152000271655	62	200705
985152001579512	62200710	8	2	1	123268	985152000271655	62	200710
985152001579512	62200803	10	3	0	123268	985152000271655	62	200803
985152001579512	62200807	8	4	0	123268	985152000271655	62	200807
985152001579513	62200705	11	1	2	123268	985120026004022	62	200705
985152001579515	62200705	8	1	0	019800	985120025547134	62	200705
985152001579515	62200710	7	2	0	019800	985120025547134	62	200710
985152001579517	62200705	7	1	1	043312	985120026640655	62	200705
985152001579519	62200705	14	1	2	103086	985152000271958	62	200705
985152001579522	62200705	10	1	2	103086	985120025790540	62	200705
985152001579522	62200710	13	2	0	103086	985120025790540	62	200710
985152001579523	62200705	8	1	0	131036	985120025860410	62	200705
985152001579527	62200707	8	1	2	043312	985152001181962	62	200707
985152001579532	62200707	14	1	2	255358	985120025964199	62	200707
985152001579533	62200707	9	1	4	043312	985152001181962	62	200707
985152001579541	62200708	13	1	0	103086	985120026313643	62	200708
985152001579541	62200712	11	2	0	103086	985120026313643	62	200712
985152001579541	62200805	7	3	0	103086	985120026313643	62	200805
985152001579541	62200810	5	4	6	103086	985120026313643	62	200810
985152001579542	62200707	0	1	3	019800	985120025838102	62	200707
985152001579543	62200708	12	1	0	252242	985152000271808	62	200708
985152001579543	62200712	11	2	0	252242	985152000271808	62	200712
985152001579543	62200805	10	3	0	252242	985152000271808	62	200805
985152001579546	62200707	8	1	1	019800	985152000856282	62	200707
985152001579546	62200712	9	2	0	019800	985152000856282	62	200712
985152001579546	62200805	12	3	0	019800	985152000856282	62	200805
985152001579553	62200706	10	1	0	131036	985120025999113	62	200706
985152001579553	62200711	9	2	1	131036	985120025999113	62	200711
985152001579554	62200706	4	1	2	043312	985120026640655	62	200706
985152001579555	62200706	11	1	3	131036	985120025744914	62	200706
985152001579560	62200706	11	1	2	128545	985152000271956	62	200706
985152001579563	62200706	13	1	1	252635	985152000272343	62	200706
985152001579563	62200711	14	2	0	252635	985152000272343	62	200711
985152001579563	62200803	12	3	0	252635	985152000272343	62	200803
985152001579563	62200808	11	4	0	252635	985152000272343	62	200808
985152001579565	62200706	12	1	0	043312	985152001181962	62	200706
985152001579565	62200711	13	2	0	043312	985152001181962	62	200711
985152001579566	62200706	12	1	2	101210	985120025829707	62	200706
985152001579568	62200706	8	1	0	019800	985120025547134	62	200706
985152001579604	62200707	9	1	0	131036	985120026640921	62	200707
985152001579604	62200712	12	2	0	131036	985120026640921	62	200712
985152001579605	62200707	12	1	0	128669	985120026523103	62	200707
985152001579610	62200707	9	1	2	248750	985152000856231	62	200707
985152001579610	62200804	10	2	0	248750	985152000856231	62	200804
985152001579623	62200708	1	1	8	252242	985152000856284	62	200708
985152001579627	62200707	17	1	0	019800	985152000272328	62	200707
985152001579628	62200707	6	1	0	131036	985152001182338	62	200707
985152001579628	62200712	8	2	0	131036	985152001182338	62	200712
985152001579630	62200707	10	1	1	019800	985152000856246	62	200707
985152001579630	62200712	12	2	1	019800	985152000856246	62	200712
985152001579631	62200707	9	1	0	131036	985120025999113	62	200707
985152001579634	62200707	10	1	0	252242	985152000271808	62	200707
985152001579634	62200712	10	2	0	252242	985152000271808	62	200712
985152001579634	62200805	9	3	0	252242	985152000271808	62	200805
985152001579639	62200707	11	1	1	253790	985152000856643	62	200707
985152001579641	62200708	0	1	9	019800	985152000856246	62	200708
985152001579644	62200707	7	1	0	252242	985152000856284	62	200707
985152001579649	62200707	9	1	0	103086	985152000856300	62	200707
985152001579649	62200712	11	2	0	103086	985152000856300	62	200712
985152001579951	62200705	11	1	0	123550	985120026521255	62	200705
985152001579951	62200710	12	2	1	123550	985120026521255	62	200710
985152001579951	62200803	11	3	0	123550	985120026521255	62	200803
985152001579958	62200705	10	1	1	123550	985120025799698	62	200705
985152001579959	62200705	8	1	0	128545	985152000271956	62	200705
985152001579969	62200705	12	1	0	123268	985120026004022	62	200705
985152001579973	62200705	12	1	0	123550	985152000272195	62	200705
985152002194782	62200711	13	1	1	254465	985120026635932	62	200711
985152002194782	62200803	13	2	0	254465	985120026635932	62	200803
985152002194782	62200808	14	3	0	254465	985120026635932	62	200808
985152002194786	62200711	13	1	0	103086	985120026522428	62	200711
985152002194786	62200804	10	2	0	103086	985120026522428	62	200804
